name,img,ingredients,instruction,video,categories
이정현 - '눈사람 샐러드' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846084_254-9.jpg,"['부라타 치즈 2개', '어린잎 채소 1.5컵(350ml)', '방울토마토 4~5알 소금', '후추', '올리브오일', '블랙올리브', '로즈메리']","['0', '재료 준비 1) 방울토마토는 반 자른다', '1', '접시에 어린잎 채소를 동그랗게 링 모양으로 올린다', '※ 어린잎 채소로 크리스마스 리스의 몸체를 만듭니다', '동그란 접시 위에 접시를 따라 채소를 올려주세요! 2', '어린잎 채소 위에 방울토마토를 골고루 올린다', '3', '접시 중앙에 부라타 치즈 2개를 눈사람 모양으로 올린다', '※ 블랙올리브, 로즈메리 등을 이용해서 눈사람처럼 꾸며주시면 더 귀엽습니다! 4', '채소 위에 올리브오일, 소금, 후추를 뿌리면 완성 *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
이정현 - '아몬드 솔방울' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846073_254-8.jpg,"['그릭요거트 200g', '부추 10g', '크랜베리 한 줌(20g)', '아몬드', '로즈메리']","['1', '부추와 크랜베리는 잘게 다진다', '2', '그릭요거트에 부추와 크랜베리를 섞는다', '3', '수저로 그릭요거트를 가득 한스푼 후 동그랗게 모양을 잡아준다', '4', '그릭요거트 위에 아몬드를 꽂고 로즈메리로 장식하면 완성 ※ 아몬드를 접시에 닿아있는 바닥부터 꽂아 채워주세요! 그릭요거트와 아몬드가 무너지지 않고 예쁜 솔방울 모양이 됩니다! *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
이정현 - '통닭버터구이' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846062_254-7.jpg,"['토종닭(18호) 1마리 [염지용] 굵은 소금 1T', '식초 3T', '물 [닭 속재료] 깐마늘 6알', '대파 1대', '로즈메리 약간', '다진 마늘 1T', '버터 10g [닭 겉면 바르기] 만능버터 40g (*만능버터는 이정현의 <만능버터>레시피를 참고하세요!) [가니쉬] 샬롯 7-8개(200g)', '미니양배추 5-6개(200g)', '방울토마토 8-9알(200g)', '레몬 1개', '로즈메리 약간']","['0', '재료 준비 1) 닭손질 1-1) 목과 꼬리 끝을 가위로 잘라준다', '1-2) 목 주위와 꽁지 부분의 지방과 껍질은 제거한다', '1-3) 뱃속에 남은 불순물을 깨끗이 씻어낸다', '2) 닭이 잠길 정도로 물을 부어주고 굵은 소금 1T, 양조식초 3T를 넣고 15분 담가준다', '※ 식초는 잡내 제거 역할, 소금은 염지 역할을 해줍니다! 3) 오븐은 200도로 예열한다', '4) 레몬은 반 자른다', '1', '닭 몸통 안에 깐마늘 6알, 대파 1대, 로즈메리를 넣고 다진 마늘 1T, 버터 10g을 넣는다', '2', '닭 겉면에 만능버터 40g을 골고루 발라준다', '3', '200도로 예열한 오븐에 닭을 넣고 30분 굽는다', '※ 이때, 배를 위로 향하게 해주세요! 그래야 닭 안쪽까지 골고루 익힐 수 있습니다! 4', '30분 뒤, 닭을 한 번 뒤집어 주고 15분 굽는다', '※ 닭은 한번 뒤집어서 반대쪽도 노릇하게 구워주세요~ 5', '15분 뒤, 미니양배추, 샬롯, 방울토마토, 레몬, 로즈메리를 넣고 닭에서 나온 기름을 묻혀 15분 구워주면 완성! *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['구이/튀김']
윤종훈 - '무생채' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846051_254-6.jpg,"['무 한 토막', '고춧가루', '설탕', '소금', '다진마늘', '식초']","['1', '무는 일정한 간격으로 얇게 썰어 채 썬다', '2', '고춧가루 3T를 체에 걸러 고운 고춧가루만 내려 무에 버무린다', '3', '설탕 2T, 소금 1T, 다진마늘 1T, 식초 3T를 넣고 잘 버무리면 완성! *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
윤종훈 - '꽃도리탕' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846040_254-5.jpg,"['닭볶음탕용 닭 1마리', '꽃게 2마리', '양파 1개', '청양고추 3개', '대파 2대', '미나리 한 줌 고추장', '고춧가루', '간장', '홍게맛 액젓', '설탕', '맛술', '다진마늘', '후추']","['0', '재료 준비 1) 양파는 깍둑 썬다', '2) 대파는 숭덩숭덩 썬다', '흰 부분 약간은 잘게 채 썬다', '3) 청양고추는 송송 썬 뒤, 씨를 제거한다', '4) 미나리는 이파리 위주로 손질하여 숭덩숭덩 썬다', '[꽃게 손질] 1) 꽃게 배딱지와 다리 끝부분을 가위로 잘라낸다', '2) 솔로 몸통과 다리 사이사이를 잘 세척한다', '3) 등딱지를 열고 모래주머니와 아가미를 제거한다', '1', '닭볶음탕용 닭에 칼집을 낸 후, 압력솥에 초벌 삶기 한다', '※ 압력솥을 이용하면 빠르게 조리할 수 있어요~ 2', '초벌 삶기 한 닭은 국물을 버리고, 압력솥을 깨끗하게 헹군다', '3', '고추장 듬뿍 2T, 고춧가루 2T, 간장 2T, 홍게맛 액젓 1T, 설탕 1T, 맛술 1T, 다진마늘 1T, 후추 약간을 섞어 양념장을 만든다', '4', '압력솥에 썰어둔 파를 깔고, 초벌 삶기 한 닭과 양념장을 넣고 약 5분간 끓인다', '5', '5분 뒤, 압력솥 뚜껑을 열고 손질한 꽃게와 썰어둔 양파, 청양고추를 넣고 약 6분간 더 끓인다', '6', '냄비에 꽃도리탕을 플레이팅 한 뒤, 채 썬 대파와 미나리를 듬뿍 올려 완성! *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['국물 요리']
윤종훈 - '두부새우젓국' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846039_254-4.jpg,"['두부 100g', '새우젓', '냉동굴 6개', '쪽파 1뿌리', '홍고추 1/2개', '다진마늘', '소금']","['0', '재료 준비 1) 냉동굴은 물에 잠시 담가 해동한다', '(※ 냉동이 좀 더 알이 크고 탱글해서 추천드려요!) 2) 두부는 찌개용 크기로 깍둑 썬다', '3) 홍고추는 반으로 갈라 씨를 제거한 뒤, 약 4cm 길이로 채 썬다', '4) 쪽파도 약 4cm 길이로 썬다', '1', '새우젓 듬뿍 1T를 꺼낸 뒤, 칼로 잘게 다진다', '2', '다진 새우젓을 면포에 넣고 꾹 짜서 새우젓 국물만 짜낸다', '3', '냄비에 물 500ml를 넣고, 물이 끓어오르면 새우젓 국물을 넣는다', '4', '굴과 두부를 넣고 한소끔 끓인다', '※ 맑은 국물을 위해 떠오르는 거품을 중간중간 제거해 주세요~ 5', '썰어둔 홍고추와 쪽파를 넣는다', '6', '기호에 따라 다진마늘과 소금을 약간 넣어 마무리하면 완성! *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['국물 요리']
윤종훈 - '근본 황태구이' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846017_254-3.jpg,"['황태 1마리(90g)', '찹쌀가루', '다시마기름', '참기름', '쪽파 약간', '통깨 고추장', '고춧가루', '고추기름', '간장', '설탕', '맛술', '물엿', '다진마늘', '다진생강', '후추', '깨소금']","['1', '황태 머리와 꼬리, 지느러미를 가위로 잘라낸다', '2', '황태를 가볍게 씻은 후, 넓은 그릇에 넣고 물을 자작하게 넣어 약 10분간 불린다', '※ 황태의 살 부분이 바닥에 닿도록 넣고 물에 불려주세요~ 3', '불린 황태의 잔가시를 제거한 뒤, 사선으로 칼집을 낸다', '4', '황태가 머금고 있던 물기를 꾹 짜서 따로 보관한다', '5', '찹쌀가루를 체에 곱게 내려 황태 앞뒤로 뿌려준다', '※ 찹쌀가루를 묻혀 구워주면 살이 부서지지 않고, 식감도 쫀득해져요~ 6', '고추장 1T, 고춧가루 1T, 고추기름 1T, 간장 1T, 설탕 1T, 맛술 1T, 물엿 3T, 다진마늘 0', '5T, 다진생강 0', '5t, 후추 0', '5T, 깨소금 0', '5T, 참기름 1T를 넣고 섞는다', '7', '양념장에 4에서 보관한 황태 육수를 더해 잘 섞는다', '8', '달군 팬에 다시마 기름을 넉넉히 두르고 황태의 살 부분부터 굽는다', '※ 반드시 살 쪽부터 구워주세요! 등 쪽부터 구우면 황태 모양이 오그라듭니다~ 9', '황태를 뒤집고, 다시마 기름 1T와 참기름 1T를 추가하여 반대 면도 굽는다', '10', '어느 정도 구워진 황태에 양념장을 넣고, 황태를 앞뒤로 뒤집어 가며 졸이듯 굽는다', '11', '양념이 다 졸아들면, 한 입 크기로 황태를 잘라 플레이팅 한다', '12', '황태 위에 다진 쪽파와 깨를 솔솔 뿌려주면 완성! *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['구이/튀김']
윤종훈 - '다시마 기름' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2846006_254-2.jpg,"['식용유', '조각 다시마']","['1', '달군 팬에 자작할 정도로 식용유를 넉넉히 두른다', '2', '조각 다시마 10개 정도를 130~140도의 기름에 약 30초간 빠르게 튀겨 다시마 기름을 낸다', '※ 다시마는 너무 높은 온도에서 튀기면 쓴 맛이 나고 탈 수 있으니 저온에서 서서히 튀겨주세요! 3', '다시마 기름은 따로 보관하여 각종 볶음 요리에 활용한다', '※ 일반 식용유보다 훨씬 더 풍미가 깊고 감칠맛이 좋습니다~ *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
윤종훈 - '근본 비빔밥' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2025/01/10/2845982_254-1.jpg,"['(2인분)  애호박 1/2개', '도라지 1~2개', '자숙 고사리 100g', '청포묵 1/3팩', '소고기(양지 또는 우둔) 50g', '계란 2개 식용유', '조각 다시마', '간장', '설탕', '깨', '후추', '참기름', '소금', '고추장', '밥 2공기']","['0', '재료 준비 1) 애호박은 약 6', '5cm 길이로 잘라 준비한다', '2) 도라지는 껍질을 까서 준비한다', '3) 애호박, 도라지, 자숙 고사리, 청포묵을 약 4cm 길이에 맞춰 채 썬다', '4) 채 썬 애호박에 소금 한 꼬집을 뿌려 살짝 절인다', '5) 약 1분 정도 데친 청포묵은 물기를 제거한 뒤, 참기름과 소금을 약간 넣고 버무린다', '6) 채 썬 도라지는 소금물에 담가 쓴맛을 제거한다', '1', '소고기는 결을 살려 채 썰고, 남은 자투리는 잘게 다진다', '2', '간장 2T, 설탕 1T, 참기름 1T, 후추 1t, 깨 1t를 섞어 간장 양념장을 만든다', '3', '채 썬 소고기, 다진 소고기, 고사리에 간장 양념장을 1T씩 넣고 버무린다', '※ 남은 간장 양념장은 버리지 말고 보관해 주세요~ 4', '달군 팬에 식용유를 넉넉히 두르고 조각 다시마 약 10개를 빠르게 튀겨 다시마 기름을 낸다', '※ 튀겨진 다시마는 버리지 말고 보관해 주세요~ 5', '달군 팬에 다시마 기름 1T를 두르고, 물기를 제거한 도라지와 소금 한 꼬집을 넣고 볶는다', '6', '달군 팬에 다시마 기름 1T를 두르고, 물기를 제거한 애호박을 볶는다', '7', '달군 팬에 다시마 기름 1T를 두르고, 양념한 고사리를 볶는다', '8', '계란 2개를 깨서 흰자와 노른자를 분리한다', '※ 알끈과 거품을 꼼꼼히 제거해 줘야 깔끔한 지단이 만들어집니다~ 9', '달군 팬에 식용유를 살짝 두르고 키친타월로 닦아내며 얇게 기름 코팅을 한다', '10', '기름 코팅된 팬에 노른자, 흰자를 각각 부쳐 황단과 백단을 만든다', '11', '완성된 황단과 백단은 약 4cm 길이에 맞춰 채 썬다', '12', '달군 팬에 양념한 채 썬 소고기를 넣고 볶는다', '13', '3에서 남은 간장 양념장에 고추장 듬뿍 1T를 넣고 섞는다', '14', '달군 팬에 양념한 다진 소고기를 넣고 볶다가, 13의 고추장과 다시마 기름 1T를 더해 볶는다', '15', '볶음 고추장에 4의 튀긴 다시마를 잘게 부숴 올린다', '16', '모든 재료를 기호에 맞게 넣고 밥과 함께 섞어주면 완성! *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['밥 요리']
류수영 - '간장게장' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2024/12/27/2835489_1.jpg,"['급냉암꽃게 5마리', '대파 2대', '양파 1개', '생강 1개', '깐마늘 한 줌', '건고추 반 주먹 물 2L', '참치액 6T', '진간장 3컵(600ml)', '설탕 1컵(200ml)', '미림 1컵(200ml)', '식초 2T', '시판 쌍화탕 1병(100ml) ( *1컵은 200ml입니다! )']","['0', '재료 준비 1) 대파 2대를 3cm 길이로 썬다', '2) 양파 1개를 채 썬다', '3) 생강 1개를 편 썬다', '4) 흐르는 미지근한 물에 꽃게를 솔로 문질러 씻고 물기를 닦는다', '( *미지근한 물로 누런 부분들을 모두 닦아내 주세요! ) ( *배 부분을 살짝 들어 배설물을 빼내고 노란 부분을 잘 닦아주세요! ) ( *입 쪽이 바닥을 향하게 두어야 물이 잘 빠집니다! ) 5) 게의 다리 끝부분을 자른다', '1', '예열된 냄비에 썰어둔 대파와 양파, 생강, 마늘 한 줌을 넣어 굽는다', '2', '마늘이 갈변되면 물 2L, 진간장 3컵(600ml), 설탕 1컵(200ml), 미림 1컵(200ml), 참치액 6T, 식초 2T, 건고추 반 주먹를 넣어 강불로 끓인다', '3', '물이 바르르 끓으면 중불로 5분 더 끓인 뒤 불을 끄고 식힌다', '4', '밀폐용기에 손질한 꽃게를 넣고, 식은 간장물, 시판 쌍화탕 1병(100ml)을 부어 섞는다', '( *간장물을 체로 걸러 건더기는 빼고 간장만 부어주세요! ) ( *배가 위쪽을 향하게 두고 부어야 꽃게 안까지 장이 잘 스며듭니다! ) 5', '3일 숙성시킨 뒤 먹는다! ( *5일 안에 드시는 것을 추천합니다! ) *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
이정현 - '깻잎전' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2024/12/27/2835478_3.jpg,"['깻잎 10장', '오징어 1/2마리', '홍고추 1/2개', '아보카도 오일(*식용유 대체 가능)', '빵가루 4T [반죽물] 물 125ml', '튀김가루 4T', '감자전분 1/2T', '건마늘플레이크 1/2T', '새우가루 1T']","['0', '재료 준비 1) 오징어는 내장을 제거하고 다리와 몸통을 분리한 뒤 얇게 썬다', '2) 홍고추 반 개는 송송 썬다', '1', '[반죽물] 볼에 물 125ml, 튀김가루 4T, 감자전분 1/2T, 건마늘플레이크 1/2T, 새우가루 1T를 섞는다', '( *반죽이 묽어야 더 바삭한 전을 만들 수 있습니다~! ) 2', '팬이 달궈지면 오일을 두르고 깻잎 한 면에만 반죽을 살짝 묻혀 하나씩 올린다', '( *깻잎을 살짝씩 겹치게 올려 한판을 만들어주세요', '깻잎을 다 올리고 난 뒤 잘 붙지 않은 부분은 반죽물을 뿌려 서로 잘 붙게 해주시면 됩니다 ) 3', '깻잎 반죽에 손질한 오징어와 홍고추를 올린 다음 반죽물 한바퀴, 빵가루 4T, 오일을 한바퀴 두르고 중불로 4분 부친다', '( *깻잎전에 빵가루를 뿌리면 더욱 바삭한 깻잎전이 됩니다! 골고루 뿌려주세요~! ) 4', '깻잎전을 뒤집은 뒤 약불로 3분 노릇하게 부쳐주면 완성', '*레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['구이/튀김']
이정현 - '김치콩나물국' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2024/12/27/2835467_2.jpg,"['[멸치육수] 국물용멸치 한 줌(15마리)', '다시마 1장', '건표고버섯 3개', '물 2L [김치 콩나물국] 콩나물 크게 두 줌(250g)', '멸치육수 1.8L', '김치 1.5컵(300ml)', '꽃게액젓 1T', '다진 마늘 1T', '새우젓 2T', '굵은 고춧가루 1/2T', '굵은 소금 1/2T', '홍고추 1개', '쪽파 약간']","['0', '재료 준비 1) 물 2L에 멸치, 다시마 4~5장, 건표고버섯 한 줌을 넣고 강불로 15분 끓인다', '( *15분 뒤, 잘 우러난 육수의 건더기는 건져내주세요~! ) 2) 김치는 한입 크기로 썬다', '/ 홍고추, 쪽파는 송송 썬다', '/ 콩나물은 깨끗이 씻어 채반에 물기를 빼준다', '1', '멸치육수 1', '8L에 김치를 넣고 강불로 10분 끓인다', '2', '꽃게액젓 1T, 다진 마늘 1T, 새우젓 2T를 넣는다', '3', '콩나물을 넣고 숨이 죽을 때까지 끓인다', '( *중간에 뚜껑을 닫으면 비린내가 날 수 있으니 처음부터 끝까지 뚜껑을 열고 끓여주세요 ) 4', '콩나물 숨이 죽으면, 굵은 고춧가루 1/2T, 굵은 소금 1/2T, 송송 썬 홍고추, 쪽파를 넣고 한소끔 끓이면 완성 ( *거품 불순물은 걷어내면 좀 더 깔끔한 맛을 낼 수 있습니다 ) *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['국물 요리']
이정현 - '단호박 피자' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2024/12/27/2835456_4.jpg,"['토르티야 1장(20cm)', '미니단호박 1개', '마요네즈 2T', '소금 한 꼬집 모차렐라치즈 120g', '아몬드 슬라이스 한 줌', '크랜베리 한 줌', '파슬리']","['1', '미니단호박은 반 자르고 씨를 제거한다', '2', '내열 용기에 단호박과 물 1T를 넣고 랩으로 덮은 후 전자레인지에 6분 돌린다', '3', '아몬드 슬라이스를 강불에 갈색빛이 날 때까지 볶아준다', '4', '찐 단호박 1/2개는 으깨고 나머지 1/2개는 피자 토핑용으로 작게 썬다', '5', '으깬 단호박에 마요네즈 2T, 소금 한 꼬집을 넣고 섞어 단호박 무스를 만든다', '6', '팬에 토르티야를 올려 한 면을 약불로 데워주고 뒤집는다', '7', '토르티야 위에 으깬 단호박 무스를 바르고 아몬드 슬라이스, 크랜베리, 토핑용 단호박을 올린다', '8', '모차렐라치즈를 뿌린 다음 뚜껑 닫고 약불로 4분 구워주고 파슬리 솔솔 뿌리면 완성 (* 모차렐라 치즈가 녹을 때까지 구워주세요~ ) (* 파슬리, 크랜베리는 없으면 안 넣으셔도 됩니다~! ) *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
