id,name,ingredients,recipe
24,이영자 - 들고 먹는 오믈렛 레시피,"[크랩 맛살 달걀볶음밥 요리 재료] 노른자 5개, 밥 1.5공기, 냉이 80g, 달래 80g, 대파 한 대, 크랩맛살 8개, 소금, 식용유, 후추, 청양고추 2개, 홍고추 2개 [돼지고기 볶음밥 요리 재료] 노른자 5개, 밥 1.5공기, 냉이 80g, 달래 80g, 대파 한 대, 소금, 올리브유, 돼지고기(불고기용) 500g, 후추, 청양고추 2개, 홍고추 2개 [오믈렛 요리 재료] 달걀 14개, 소금 1t, 식용유, 영양 부추(가니쉬용)","[크랩 맛살 달걀볶음밥] 1. 깨끗하게 손질한 달래를 잘게 썬다. 냉이는 살짝 데쳐준 뒤 잘게 썬다. (냉이를 살짝 데치면 향이 더 살아남) 2. 청양고추 2개와 홍고추 2개는 절반으로 갈라 씨를 제거한 후 다져준다.대파도 잘게 다져준다. 3. 크랩맛살 8개를 식감이 느껴질 정도로 썰어준다. 4. 달걀 4개와 소금 반 꼬집을 넣고 섞어 달걀물을 만들어준다. 5. 프라이팬에 넉넉히 기름을 두른 후, 달궈지면 달걀물을 넣어 볶아준다. 6. 달걀이 익어가면 밥을 넣고 볶아준다. 7. 새 프라이팬에 기름을 두른 후 대파를 볶아준다. 청양고추, 홍고추를 넣고 볶는다. 8. ➆의 달걀볶음밥과 잘게 썬 달래와 냉이, 크랩맛살, 채소를 섞어준다. 여기에 소금, 후추로 간을 해주면 크랩맛살볶음밥 완성 [돼지고기 볶음밥] 1. 깨끗하게 손질한 달래를 잘게 썬다. 냉이는 살짝 데쳐준 뒤 잘게 썬다. (냉이를 살짝 데치면 향이 더 살아남) 2. 청양고추 2개와 홍고추 2개는 절반으로 갈라 씨를 제거 후 다져준다. 3. 얇게 썬 불고기용 돼지고기를 잘게 썰어준다. 4. 새로운 팬에 기름을 두르고 대파를 볶아준다. 핏물을 제거한 돼지고기를 넣고 볶아주면서 청주를 한 큰 술 넣어준다. 청양고추, 홍고추를 넣어 볶아준다. 5. 밥과 ➃번 고기와 잘게 썬 달래, 냉이를 섞어준다. 소금, 후추로 간을 해주면 돼지고기볶음밥 완성 [오믈렛] 1. 달걀 10개와 소금 1t를 넣고 달걀물을 만들어준다. (이때 약간의 청주를 넣으면 달걀 비린내를 잡을 수 있음) 2. 프라이팬에 기름을 둘러준다. 3. 달걀물을 붓고, 볶음밥(두 가지버전을 각각 만들기)을 올려 말아준다. 최소 7번 이상 두툼하게 말아준다. 4. 두툼하게 말아진 한 입 오믈렛을 반으로 썰고 잘게 썬 영양 부추를 위에 뿌려 마무리한다."
25,이정현 - 토마토 달걀볶음 레시피,"방울토마토 10개, 달걀 4개, 소금 1T, 건조 마늘 가루 1T, 설탕 1T, 페퍼론치노 2개","1. 방울토마토 10개를 반으로 자른다. 2. 프라이팬에 기름을 두른 후 약불에 토마토에서 물이 나올 때까지 볶아준다. 3. 달걀 4개, 소금 1T, 건조 마늘가루 1T, 설탕 1T를 넣고 저어준다. 4. ➁의 볶아준 토마토는 프라이팬에 가장자리로 빼준 후, ➂의 완성한 달걀물을 채에 걸러 프라이팬 중앙에 부어준다. 5. 달걀과 토마토가 잘 섞이도록 휘휘 저어준 후 그릇에 담아준다. 6. 마무리로 페퍼론치노 2개를 잘게 다져 뿌려주면 완성"
26,이정현 - 황태국 레시피,"황태채 1주먹, 만능간장 3T, 식용유 1T, 들기름 1T, 멸치육수, 달걀 1개, 까나리액젓 2T, 쪽파 1T, 무 1/3개","1. 황태채 1주먹을 먹기 좋은 크기로 듬성듬성 잘라준다. 2. 먹기 좋게 자른 황태채에 만능간장 3T, 식용유 1T, 들기름 1T를 넣고 조물조물 무쳐준다. [이정현 - 만능간장 레시피] 참고해주세요 : ) 3. ➁의 무친 황태채를 냄비에 넣고 살짝 볶아준 후 황태가 잠기도록 멸치육수를 가득 부어준다. 멸치육수는 [이정현 – 만능간장 레시피] 참고해주세요 : ) 4. 무 1/3개를 나박썰기 한 후 ➂의 황태국에 넣어준다. 5. 달걀 1개의 노른자를 풀어서 ➃의 황태국에 넣어준 후 까나리액젓 2T를 넣어준다. 6. 마지막으로 총총 썰은 쪽파 1T를 넣어주면 완성"
27,이경규 - 꼬꼬빵 레시피,"(6개 기준) [훠이텅 요리 재료] 설탕 400g, 물 500ml, 달걀노른자 6개, 바닐라 빈 1개 [빵 요리 재료] 생 이스트 14g, 생크림 150ml, 실온에 둔 무염버터 50g, 달걀 1개, 소금 5g, 설탕 30g, 강력분 300g","[훠이텅 조리 방법] 1. 달걀노른자 6개를 체에 부어 달걀 힘줄 부분을 제거한다. 2. 500ml 물, 400g 설탕, 1개의 바닐라 빈을 냄비에 넣고 가열한다. 이때 설탕이 물에 녹을 때까지 중불로 가열하고, 적당히 저어 준다. 3. 설탕이 물에 완전히 용해되고 시럽이 버블링되면 바닐라 빈을 제거한다. 4. 체에 여과해놓은 달걀노른자를 짤 주머니를 채워 넣는다. (짤 주머니 끝을 1mm정도 자르고, 달걀노른자가 얇게 통과할 수 있도록 만든다) 5. 끓는 시럽 물에 깔때기로 원을 그리며 달걀노른자를 통과 시킨다 6. 1분 뒤, 시럽 물에서 조심스럽게 훠이텅을 건져내어 접시에 펼쳐 보관한다 (체에 걸러 최대한 설탕 물기를 제거할 것) 7. 완성된 훠이텅을 넣기 좋게 가위로 상하, 좌우 한 번씩 잘라 준다 [꼬꼬빵 조리 방법] 1. 강력분을 반죽기 볼에 담아준다. 2. 강력분에 홈을 세 개 파고 소금 5g, 생 이스트 14g, 설탕 30g을 넣은 뒤 잘 섞는다. (소금과 이스트가 닿으면 발효가 안 되기 때문에 주의할 것) 3. 그 위에 달걀을 넣고, 생크림 150ml 부은 뒤 반죽기를 돌린다. 4. 1-2분 뒤 실온에 둔 버터를 넣어주고 20분 가량 반죽기를 돌린다. 5. 반죽을 꺼내 동그랗게 말아서 볼에 담은 뒤 랩을 덮어 40도 가량 습도가 높은 곳에서 460분 정도 발효시킨다. 6. 발효가 끝나면 반죽을 꺼내서 가스를 빼준다. 7. 90g씩 떼어 둥글린 후, 랩을 씌워 실온에 1015분 정도 중간 발효를 시켜준다. 8. 발효가 끝나면, 랩을 제거하고 반죽을 살짝 눌러 가스를 빼준다. 9. 밀대로 살짝 밀어 반죽을 편 후, 젓가락으로 훠이텅 40g을 넣고 만두처럼 끝을 꼬집어 마무리한다. 주름진 부분을 밑으로 가게 해서 오븐 팬에 올려준다. 10. 팬에 올린 상태로 랩을 덮어 30분 정도 2차 발효를 한다. 11. 오븐에 180도에서 20분 구워준다 12. 오븐에서 꺼낸 뒤, 녹인 버터를 발라주면 완성"
28,이유리 - 쫄계 레시피,"쫄면 사리 150g, 시판 떡꼬치 소스 4T, 쪽파 3줄기, 달걀 3개, 모짜렐라 치즈 200g, 식용유, 소금 한 꼬집, 후추 한 꼬집","1. 쫄면 사리는 물에 약 5분간 담가놨다가 건져내어 물기를 빼준다. 2. 팬에 식용유를 두른 후, 불린 쫄면을 길게 펼쳐 꾹꾹- 눌러가며 서로 붙을 때까지 구워준다. 3. 쫄면이 서로 붙으면 위에 달걀 1개를 깨서 넓게 펴 바른다. 4. 뒤집어서 반대편에도 달걀 1개를 깨서 발라주고, 뒤집어 가며 구워준다. 5. 양 면에 떡꼬치 소스를 2T씩 골고루 발라준 후, 노릇노릇하게 구워준다. 6. 달걀 쫄면구이를 4등분으로 잘라준다. 7. 4등분한 달걀 쫄면구이 사이사이에 모짜렐라 치즈와 송송 썬 쪽파를 한 줌씩 뿌리고, 라자냐처럼 겹겹이 쌓아준다. 8. 프라이팬에 기름을 살짝 두르고, 달걀 1개와 소금 한 꼬집, 후추 한 꼬집을 넣고 가루가 될 때까지 볶아 스크램블 에그를 만들어준다. 9. ➆번 위에 스크램블 에그를 눈꽃처럼 뿌려서 데코하면 완성"
29,이정현 - 만능 달걀장 파스타 레시피,"파스타 1인분(100g), 대파 1개, 낙지 1마리, 식용유 1/2컵, 만능간장 4T, 만능달걀장 1개",1. 끓는 물에 파스타면 100g을 넣고 8분간 삶는다. 2. 대파 1개를 세로로 길게 잘라 파채를 만든다. 3. 낙지 1마리를 먹기 좋은 크기로 잘라준다. 4. 프라이팬에 식용유 1/2컵을 둘러준 후 파채 1/2개를 넣고 파기름을 내준다. 5. 파기름을 충분히 내준 후 손질한 낙지를 넣어준다. 6. ➄에 만능간장 4T를 넣고 뚜껑을 닫아 졸여준다. 7. 낙지가 반쯤 익었을 때 삶은 파스타면을 넣고 2분간 볶아준다. 8. 실파 한줌을 넣고 졸이듯 볶다가 그릇에 담아준다. 9. 예쁘게 플레이팅한 파스타 위로 만능 달걀장을 올려주면 완성
30,이정현 - 만능 달걀장 덮밥 레시피,"소고기 목살 200g, 대파 1개, 식용유 1/2컵, 밥 1공기, 버터 50g, 만능간장 7T, 표고버섯 2개, 두부 1/3모, 만능달걀장 1개, 부추 1줌",1. 대파의 이파리부분을 큼지막하게 썰어준다. 2. 프라이팬에 식용유 1/2컵을 둘러준 후 대파를 넣어 파기름을 내준다. 3. 밥 1공기에 버터 50g 만능간장 2T를 넣어 버터간장밥을 만들어준다. 4. 목살 200g에 만능간장 5T와 먹기 좋게 자른 표고버섯 2개를 넣어 간이 베게 조물조물 무쳐준다. 5. 대파기름에 조물조물 무쳐둔 ➃의 소고기를 넣어 볶아준다. 6. 두부 1/3모를 큼직하게 썰어서 ➄에 넣고 졸여준 후 토치로 불맛을 입혀준다. 7. ➂의 버터간장밥 위에 ➅의 고기를 올려준다. 8. 고기 위에 만능 달걀장을 올려준 후 부추로 예쁘게 플레이팅하면 완성
31,정일우 - 3단 컵밥 레시피,"[1단(닭조림) 요리 재료] 식용유 약간, 닭가슴살 100g, 대파 흰대 1개, 생강 1개, 양조간장 3T, 맛간장 1T, 맛술 1T, 물엿 1T [2단(콜리플라워) 요리 재료] 콜리플라워 200g, 식용유 약간, 소금 약간, 백후추 약간 [3단(스크램블) 요리 재료] 달걀 3개, 생크림 75ml, 버터 10g, 설탕 1T, 파슬리(가니쉬용) [조리 도구] 팬, 컵밥 담을 컵","[1단(닭조림) 조리 방법] 1. 닭가슴살을 1cm 정도의 적당한 크기로 썰어준 후, 후추와 소금으로 간을 하여 식용유를 두른 팬에 볶는다. 2. 대파(흰 부분)도 1cm 정도의 적당한 크기로 썰어 같이 넣어 볶아 파 향을 내준다. 3. 어느 정도 노릇하게 익으면 잠시 닭고기를 빼서 접시에 옮겨 담고, 팬에 양조간장 3T, 맛간장 1T, 맛술 1T 넣어 소스를 만든다. 4. 소스를 살짝 끓이다가 빼두었던 닭고기를 넣고, 손가락만한 생강 한 조각을 넣어 같이 졸여준다. 5. 어느 정도 졸아들면 생강은 빼고, 물엿 1T를 넣고 센 불에 더 졸여준다. [2단(콜리플라워) 조리 방법] 1. 콜리플라워를 쌀알처럼 잘게 썰어준다. 2. 팬에 식용유를 코팅하듯 아주 소량만 둘러주고, 콜리플라워를 넣어 소금과 백후추로 간을 한다. (기호에 따라 간 조절) 3. 중약불에서 12분 수분이 날아갈 정도만 살짝 볶아준다. [3단(스크램블) 조리 방법] 1. 달걀 2개를 풀어준 후 생크림을 넣어 열심히 저어 섞어준 후, 설탕 1T를 넣어 달콤함을 더한다. 2. 팬에 버터를 녹인 후 1.번의 생크림 섞은 달걀물을 붓고, 중약불에서 가장자리부터 저어 조심조심 익혀주면 폭신폭신한 스크램블 완성 컵에 아래서부터 1단(닭고기조림)-2단(볶은 콜리플라워)-3단(부드러운 스크램블)의 순서로 쌓아준 후, 달걀노른자만 분리하여 맨 위에 올려주고 파슬리를 뿌려 데코해주면 완성"
32,이정현 - 달걀덮밥 레시피,"- 대파 1대, 청양고추 2개, 낙지 1마리, 만능 간장 3T, 가염버터 15g, 쪽파 한 줌, 노른자 장 1개, 들기름 0.5T, 고추냉이 0.5t, 식용유 1/2컵, 밥 1공기","1. 프라이팬에 식용유 1/2컵을 두른 후 총총 썬 대파 1대와 청양고추를 2개를 넣어 파기름을 내준다. 2. 낙지는 먹기 좋게 손질해준 후 파기름에 넣고 만능 간장 2T를 넣어 졸여준다. 3. 뜨거운 밥 1공기 위에 가염버터 15g, 총총 썬 쪽파 한 줌, 만능 간장 1T를 넣어 밥에 양념을 해준다. 4. 양념해준 밥 위에 ➁의 졸여준 낙지를 올려준 후 만능 간장에 절인 노른자 1개를 올려준다. 5. 이후 들기름 5T를 넣어준 후 고추냉이 5t을 넣어주면 완성"
33,이정현 - 해산물떡 파스타 레시피,"생수 3L, 참나물 10g, 소금 1/3컵, 파스타면 100g, 올리브오일 1/3컵, 다진마늘 1t, 굴 150g, 새우 3마리, 건조마늘가루 1T, 건조바질가루 1꼬집, 그라나파다노치즈가루 1/2컵, 페퍼론치노 약간, 통후추 약간",1. 생수 3L에 소금 1/3컵을 넣고 물이 끓으면 파스타면 100g을 넣어 78분간 삶는다. 2. 달궈진 프라이팬에 올리브오일 1/3컵을 두르고 약불로 줄인 뒤 다진마늘 1t을 넣고 마늘기름을 내준다. 3. 깨끗이 씻은 굴 150g과 새우 3마리를 넣고 통후추 약간과 건조바질가루 1꼬집을 넣고 볶다가 파스타 면을 끓인 면수 2국자를 넣는다. 4. 건조마늘가루 2T와 그라나파다노치즈가루 1/2컵을 넣고 뚜껑을 덮어 익힌다. 5. 다 익은 파스타면을 넣고 약불로 볶다가 페페론치노 약간을 뿌리고 섞어준다. 6. 불을 끄고 참나물10g을 3등분해서 얹으면 완성
34,이정현 - 떡볶이국물 누룽지 피자 레시피,"밥 1공기, 떡볶이국물 2컵, 모짜렐라치즈 1줌, 쪽파 1/2단, 달걀 1개","1. 프라이팬에 찬밥 1공기를 넓게 펴준 후 약불로 익혀준다. 2. 밥이 어느 정도 익었을 때 프라이팬 위에 떡볶이 국물 소스를 발라주고, 모짜렐라 치즈 뿌려준 후 뚜껑을 닫아 바삭해지도록 조금 더 익혀준다. ❈ 떡볶이 국물은 시판용으로 사용 가능 3. 치즈가 전부 녹았을 때, 그릇에 옮겨주고 총총 썬 쪽파 한 꼬집을 뿌려준다. 4. 달걀 1개를 완숙으로 삶아주고, 껍질을 벗겨 잘게 다져준 후 뿌려주면 완성"
35,이정현 - 부추 참나물 겉절이 레시피,"부추 50g, 참나물 10g, 고춧가루 2T, 다진 양파 1.5T, 다진 파 1/3T, 설탕 1T, 간장 1T, 까나리액젓 2T, 식초 1/3T, 물 3T, 통깨 1T, 참나물 1T","1. 부추 50g과 참나물 10g을 식초 물에 깨끗이 헹궈준다. 2. 부추는 1.5cm, 참나물 이파리는 5cm, 참나물 3cm로 먹기 좋게 잘라준다. 3. 고춧가루 2T, 다진 양파 1.5T, 다진 파 1/3T, 설탕 1T, 간장 1T, 까나리액젓 2T, 식초 1/3T, 물 3T를 넣고 섞어 만능 양념장을 만든다. 4. 부추와 참나물을 ➂의 만능양념장 2T를 넣고 섞어준다. 5. 통깨 1T와 참기름 1T를 넣고 마무리해주면 완성."
36,이영자 - 뚝딱고추장 레시피,"끓여서 식힌 물 840ml, 고운 고춧가루 6kg, 물엿 3kg, 굵은소금 600g, 설탕 400g","1. 끓여서 식힌 물 840mL · 물엿 3kg · 설탕 400g · 굵은 소금 600g을 순서대로 냄비에 넣고, 설탕과 소금이 녹을 때까지 살짝 끓여준다. 2. 끓인 1.을 충분히 식힌 다음 고운 고춧가루 6kg을 넣고 잘 섞어준다. (이때, 채반을 이용해 고춧가루를 채에 걸러서 넣으면 덩어리지는 것을 막을 수 있다.) 3. 항아리에 담아 숙성시킨다."
37,심지호 - 커피 떡볶이 레시피,"버터 10g, 베이컨 4줄, 쌀떡 200g, 어묵 50g, 떠먹는 우유 아이스크림 3~4스푼(밥숟가락 기준), 우유 혹은 생크림 약간, 인스턴트 블랙커피 1봉, 청양고추 1개","1. 팬에 버터를 넣고 녹인 후, 베이컨을 먹기 좋은 크기로 잘라 넣고 볶는다. 2. 베이컨이 살짝 익었을 때 쌀떡을 넣고 볶아준다. 3. 떡이 어느 정도 익으면 어묵을 넣고 볶아준다. 4. 떠먹는 우유 아이스크림 34스푼을 넣어 졸인 후, 우유 또는 생크림을 살짝 넣어가며 농도를 맞춘다. 5. 인스턴트 블랙커피 한 봉을 소량의 따뜻한 물에 녹여 4.에 넣고 잘 섞어준다. 6. 기호에 따라 청양고추 1개를 잘게 썰어 넣어준다."
38,심지호 - 흑당 호떡도그 레시피,"(약 4~5개 분량) 찹쌀호떡믹스 1봉(296g), 라면 사리 2개, 튀김가루 150g, 식용유, 하루견과(해바라기씨, 땅콩 분태, 크렌베리, 건포도, 호두 분태, 캐슈너) 2봉, 해바라기씨 한 줌, 아몬드 한 줌, 인절미 5조각, 조청 3T, 흑당시럽 5T, 황설탕 2T, 시나몬가루 3/4t","1. 볼에 따뜻한 물 180mL와 호떡 믹스 1봉(296g)을 넣고 약 5-10분간 골고루 반죽해준다. 2. 하루견과 2봉지에 해바라기씨 한 줌, 아몬드 한 줌, 조청 3T, 흑당시럽 5T, 황설탕 2T, 시나몬가루 3/4t를 섞어 호떡소를 만든다. 3. 인절미를 작게 잘라 준비한다. 4. 호떡 반죽에 호떡소를 넣고 자른 인절미 조각 56개 정도를 넣은 후, 핫도그 모양으로 길쭉하게 만들어준다. 5. 튀김가루 150g에 물 한 컵 반(350mL)을 섞어 튀김옷을 묽게 만든 후, 튀김옷을 입혀준다. 6. 잘게 부순 라면을 묻힌 후, 호떡의 겉면이 노릇하게 익을 때까지 170180℃의 식용유에 약 1015분 정도 튀겨준다. 7. 1차로 튀긴 후, 180℃의 식용유에 한 번 더 2분 정도 2차로 다시 한번 튀겨준다."
39,심지호 - 매운짜장 호떡도그 레시피,"(약 4~5개 분량) 찹쌀호떡믹스 1봉(296g), 라면 사리 2개, 튀김가루 150g, 식용유, 당근 1/4개, 청피망 1/4개, 홍피망 1/4개, 양파 1/4개, 대파 1대(흰 부분), 부추 50g, 양배추 100g, 당면 160g, 다진 돼지고기(앞다릿살) 100g, 맛술 1T, 설탕 2T, 고춧가루 4T, 올리고당 2T, 춘장 3T, 청양고추 2개, 소금 약간, 후추 약간","1. 볼에 따뜻한 물 180mL와 호떡 믹스 1봉(296g)을 넣고 약 5-10분간 골고루 반죽해준다. 2. 당면 160g을 3cm 길이로 잘라준 후, 따뜻한 물에 3분 정도 삶은 후, 물기를 빼준다. 3. 당근 1/4개와 청피망 1/4개, 홍피망 1/4개, 양파 1/4개, 대파 1대, 부추 50g, 양배추 100g을 채썰어 3cm 길이로 잘라준다. 4. 팬에 기름을 살짝 두르고 채썬 파와 양파를 살짝 볶아 향을 낸다. 5. 팬에 돼지고기 앞다릿살 100g과 맛술 1T를 넣고 함께 볶아준다. 6. 돼지고기가 어느 정도 익으면 당근을 넣고 살짝 볶아주다가, 이어 센 불에 양배추, 청피망, 홍피망을 넣고 함께 볶아준다. 7. 채소가 익으면, 불을 끄고 삶아놓은 당면과 부추를 넣고 열기에 살짝 익힌 후 접시에 따로 담는다. 8. 팬에 기름을 두른 후, 춘장 3T, 물 3T를 넣고 볶다가 끓어오르면, 설탕 2T, 올리고당 2T, 고춧가루 4T, 채썬 청양고추 2개를 넣고 볶아준다. 9. 볶은 춘장 양념에 만들어놓은 채소 속을 넣고 섞어준 뒤, 약간의 소금과 후추로 간을 맞춘다. 10. 호떡 반죽에 호떡소를 넣고 핫도그 모양으로 길쭉하게 만들어준다. 11. 튀김가루 150g에 물 한 컵 반(350mL)을 섞어 튀김옷을 묽게 만든 후, 튀김옷을 입혀준다. 12. 잘게 부순 라면을 묻힌 후, 호떡의 겉면이 노릇하게 익을 때까지 170180℃의 식용유에 약 1015분 정도 튀겨준다. 13. 1차로 튀긴 후, 180℃의 식용유에 한 번 더 2분 정도 2차로 다시 한번 튀겨준다."
40,이정현 - 오징어 밥 소시지 레시피,"돼지고기 뒷다릿살 다진 것 300g, 오징어 1마리, 찹쌀 2컵, 양파 1/2개, 깻잎 4개, 대파 1대, 소주 2컵, 후추 0.5T, 고추장 2.5T 고춧가루 1T, 설탕 2T, 간장 1T, 맛술 1T, 다진 마늘 1T, 참기름 1T, 통깨 1t, 모차렐라 치즈 1.5개, 소금 0.5T, 케이싱","1. 오징어 1마리를 1cm 크기로 잘라주고, 찹쌀 2컵을 깨끗이 씻어 물에 1시간 이상 불려둔다. 2. 양파 1/2개를 잘게 다져주고, 깻잎 4개도 먹기 좋은 크기로 잘라주고, 대파 1대를 총총 썰어준다. 3. 잘라준 오징어 1마리와 다진고기 300g을 넣고 소주 2T를 넣어 잡내를 잡아준다. 4. ➂에 후추 5T, 다진양파1/2개, 총총 썰어준 대파 1대를 넣어주고, 고추장 2.5T, 고춧가루 1T, 설탕 2T, 간장 1T, 다진 마늘 1T, 불려둔 찹쌀 2T, 소금 5T, 맛술 1T, 참기름 1T, 통깨 1t 잘게 자른 모차렐라 치즈 1.5개를 넣고 섞어준다. 5. 볼 위에 랩을 씌워 2030분 동안 숙성해놓는다 6. 소주에 하루 동안 재워둔 케이싱을 흐르는 물에 한 번 닦아준 후 짤주에 ➄에 완성한 소시지 소를 가득 넣어준다. 7. 짤주에 케이싱을 끼워 넣어 소시지 소를 가득 넣어준 후 묶어준 후 찜기에 올려 2030분간 쪄주면 완성"
